,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
NCI_H23,0.48016841794481907,0.05805110508144673,0.02690345101819064,0.32426399129970973,0.4827208712852463,0.6337541785923315,0.5391060883049721,0.4922662690849049,0.5041993545127639,0.5102362249262519,0.6184433317549783,0.20651187276261987,0.2958417715908326,0.5397533194921181,0.1550548350511107,0.36114334245145757,0.22323251864563626,0.4611010402832734,0.21074756948990483,0.3133039361855232,0.38347859007256613,0.1741420464438774,0.31348329898409766,0.14423211537035202,0.5119797559929795,0.3031607653701624,0.6576462476811648,0.07374047941293072,0.12174418904788224,0.6864291198677497,0.2388167574026827,0.5577138314010308,0.3525075603391791,0.443512215568638,0.581641355626294,0.07479147996024858,0.6918951195261552,0.21979719051248983,0.45185074788883417,1.0,0.17888374376835783,0.24607398391721563,0.5252468402011494,0.2629960544237065,0.22670091842406617,0.10889484271743138,0.20541735032782835,0.5663858605462723,0.38600618477093573,0.10135064458714126,0.32245122824278777,0.7104914284554122,0.5112678680998864,0.38106411697670356,0.5347156512604224,0.42364716315345635,0.4272142861970694,0.7327283498365091,0.04109548776828765,0.42828733358755533
NCI_H322M,0.06204537362278149,0.35744716096377405,0.2191312760125274,0.41767512782474725,0.21501062672508278,0.13356936018097537,0.10012650814066253,0.08070911024157892,0.2062593456175753,0.1979689252267623,0.132267014424595,0.49281291429819596,0.4506725444199345,0.20100875757568,0.3945244936314567,0.46801550451880997,0.5720308774958759,0.2725974841492568,0.010624669627271707,0.03175022952287368,0.2724002003159597,0.008300387313084667,0.19988313849034367,0.005644663971403752,0.07389542450898637,0.4359038657952295,0.20455760807288775,0.44001207574470974,0.5163138520438604,0.26798403263333975,0.5285125763601571,0.06877113135876826,0.48148166523488295,0.4851584021072175,0.17479651403164262,0.4801816664234933,0.11126323882102913,0.14573942832504308,0.2457375068140538,0.17888374376835783,1.0,0.013040101845170517,0.20214850530263426,0.5076191767306498,0.5746392586771322,0.5694126823269099,0.6049382171521749,0.27322788049056224,0.3479314479922708,0.12517269652802573,0.5178219622694467,0.16072361597277318,0.08846138953993611,0.38058957602537663,0.0639752871201749,0.07936274770001366,0.32107367970118483,0.1346294702486119,0.33326922397828285,0.26818235907212584
NCI_H460,0.3924074381087648,0.003187758569211425,0.001860837193602157,0.03738351339525427,0.11620636899550986,0.2503855031115863,0.34880744185682006,0.28018257676927455,0.1258302236829502,0.11736805424978286,0.30536107149613506,0.02872542279044965,0.039136156883631874,0.2150915953908931,0.02119756753544213,0.06839559524979481,0.025600696006758072,0.15082527090217604,0.2780132098246687,0.22721645239583838,0.09788298705845898,0.3694308061952218,0.08004114938418812,0.38619192000666586,0.3509708611477732,0.05132356967339518,0.15476165626826005,0.004652049324113489,0.008366607500507271,0.19739370253191937,0.021856523366180342,0.3089129180855402,0.04183307473412241,0.07134316785897875,0.3016554940141978,0.003872467133943441,0.2884179836071132,0.0385368723687461,0.10323994598874059,0.24607398391721558,0.013040101845170517,1.0,0.1597930144867671,0.04088359592041797,0.01917697407537706,0.00762898596299192,0.013377222537122077,0.13602193233630022,0.04634488345701427,0.00855636301876698,0.042946804134058936,0.25436263271944604,0.2492799563834716,0.06368179618521977,0.41766019773561175,0.19326902808414326,0.06685323700023331,0.29657365048048867,0.0023608319952920813,0.0763012574268799
NCI_H522,0.3637199977900141,0.09349749550049323,0.045401316895983736,0.3213427150137159,0.4921872237329468,0.4577616532316704,0.38967947599465147,0.4347911217790141,0.34372268356033475,0.42695856041698294,0.4633604930317515,0.27017975960676044,0.30113383193617305,0.4545635865551598,0.1899253119487479,0.39226057223507343,0.28466251673648607,0.46765302421374944,0.16556747615620473,0.2832633619629993,0.4484073450507531,0.12798601231032805,0.37029844684165153,0.11744333872638901,0.43873649321208913,0.3622521397161291,0.44898762706904066,0.11537134350022693,0.17207957024206086,0.5534834888716836,0.2449832611229593,0.4305545646817122,0.3836867415227943,0.46316081048903446,0.4168270582585271,0.09490381614790855,0.38660132025173755,0.23693296001564607,0.40881890309830315,0.5252468402011494,0.20214850530263426,0.1597930144867671,1.0,0.3821181754354742,0.29439317156796474,0.1626142772169758,0.2126219421200523,0.4472326659569233,0.3720693260632309,0.07784179434108819,0.39349792713804865,0.43284515211677144,0.374270161185577,0.35116803101547767,0.3479413588204557,0.28862695540782657,0.4862788185081015,0.48819223314826327,0.06508485338975142,0.3474915499875654
IGROV1,0.1269752967408488,0.27559821675322294,0.17251511141688536,0.3623323726412239,0.278259502045343,0.21291914452333477,0.1918004421902202,0.16225310699226592,0.2556692100236227,0.24653260794145385,0.2298614590914848,0.53441431052349,0.43063320829846574,0.3451151569649145,0.4485288469696538,0.591252179273608,0.6358467505541918,0.38618453557657445,0.028716933598516157,0.07801110498505567,0.39691203926569674,0.02457330744014926,0.34210787035921275,0.020596989539626513,0.17687632707528478,0.4844600993806661,0.2633314319712673,0.30117822670393973,0.43601504527396623,0.4207027260940728,0.42060594671047236,0.1432007428574722,0.5136005146120405,0.6227666675923111,0.28885874409970663,0.32719363884598246,0.15948553013017674,0.20312915739136198,0.30176856259927365,0.2629960544237065,0.5076191767306498,0.040883595920417994,0.3821181754354742,1.0,0.5411738193476053,0.44878242821460773,0.4426711507245862,0.3325556363783118,0.3536426634964279,0.09549969144396853,0.5816715877030886,0.22367872208875858,0.15831776034181969,0.44090506978972027,0.13927719793558163,0.1326169696470217,0.4408195269030506,0.20160315398497863,0.28651319942122155,0.353229704761493
OVCAR_3,0.08797559716467174,0.44655513436310307,0.23691858964565174,0.45800434339131535,0.2551441677214998,0.16901347803825711,0.13061593244459158,0.1200262185468042,0.16905051149903844,0.24104016975331513,0.14887217516569048,0.574631644287108,0.5774537897795928,0.2366154000482412,0.4510620549918685,0.5362983403577963,0.6590144973020416,0.32321067698216593,0.018181389506116568,0.058262613238303715,0.38127301486756,0.013746726384386053,0.3121382999162467,0.010875124405440332,0.11565487150553172,0.520796677721421,0.26425967543657,0.46596866571108153,0.5801581936217769,0.3254052457536361,0.6081382736651502,0.10433353486342736,0.5957868069871906,0.6142998668509693,0.18730587108719204,0.4639090420130668,0.1331457376343149,0.20666457325321247,0.26250698462036426,0.22670091842406617,0.5746392586771322,0.01917697407537706,0.29439317156796474,0.5411738193476053,1.0,0.6624600503377169,0.5953001825462104,0.28157930366479667,0.433099008476145,0.12463632664718839,0.6096188142299257,0.19676476059795595,0.11342917027053985,0.38395310444437336,0.07890635138174634,0.09620827974564704,0.44270648129318896,0.14364417392521536,0.3829081990889613,0.27723385989426375
OVCAR_4,0.035177914687541514,0.5202618744155288,0.30987582664822283,0.36028681925791506,0.14741154148233251,0.08162280564859573,0.06630230998554167,0.04949770726775625,0.10399588208716172,0.15610434307151014,0.07774425196068742,0.5105933346831978,0.3890864392064091,0.12357064600200049,0.3807683133634777,0.38084614469356826,0.5452790736487267,0.20187742072688236,0.006647693317542734,0.022890984806762656,0.20941475619893604,0.005006523611576181,0.1863267708424336,0.003762265276734522,0.0524818424407789,0.39374274329874137,0.13174570856717702,0.5918060350632199,0.5965579922737763,0.17834499660020148,0.5408764774877604,0.042913166957511656,0.37941191542485225,0.4021358210303365,0.10609228963264672,0.5983599160962898,0.058212762490331034,0.15646864308785205,0.18504548694691375,0.10889484271743138,0.5694126823269099,0.00762898596299192,0.1626142772169758,0.44878242821460773,0.6624600503377169,1.0,0.5954351449666713,0.16656451150576015,0.3212457873541636,0.09150924628111272,0.47603562102921565,0.09630995017205167,0.05213356135022252,0.28078731176263666,0.03616938015995233,0.046433589018638116,0.34403321982381463,0.07150218324285572,0.49163654239408255,0.17625165343555269
OVCAR_5,0.06048369378864871,0.4116401087977448,0.2077456540297305,0.4197564312882881,0.20935741277784667,0.13282959586599302,0.09876845311351878,0.08327375244735602,0.16133996732374975,0.21502990255558618,0.12300704207243097,0.44037775390406525,0.4250148493571418,0.18846478340151068,0.439826437554928,0.45670310381525153,0.5493783192034885,0.2718650537641798,0.012924980660975336,0.04371578718865902,0.26302136234442924,0.00893343294711643,0.22616423097219127,0.006480703882966741,0.0834961784858043,0.3992647182764184,0.24089140329086745,0.44321972032496004,0.5087446812460403,0.27112632892000305,0.6189038660125363,0.08206497816088405,0.4877508205408058,0.4995993279134078,0.17537066409242488,0.5160745540133481,0.12295710275118375,0.17630297483379873,0.2596904769122128,0.20541735032782835,0.6049382171521749,0.013377222537122077,0.2126219421200523,0.4426711507245862,0.5953001825462104,0.5954351449666713,1.0,0.24531950018441223,0.44065498511337287,0.15393762733188052,0.5320382990660664,0.16862186599248422,0.09647208158036656,0.35729754682546755,0.07592390706120272,0.09544838607372344,0.40268882270815026,0.12890049240777204,0.37605783470914117,0.29510621537750037
OVCAR_8,0.3455774527402036,0.10165007640150132,0.04451221944172344,0.33044436717346415,0.383162502674608,0.48902346653693424,0.37594975761895993,0.3288368878611273,0.4257410222026825,0.34463491575029503,0.4639976347415003,0.3127775447473687,0.40154794945322336,0.6622819202040844,0.2635646388416223,0.4908072422463905,0.3400743094686362,0.5575361083770398,0.1350317938875121,0.1855259048983708,0.5687532166952615,0.1045328192318033,0.32506498791643074,0.06370119856210407,0.411489472215621,0.3539233986130001,0.5870881563234323,0.11903462936346672,0.17941547629250706,0.6095076614101226,0.3121282333265812,0.3576610622746582,0.4948803648083262,0.537147889500379,0.5378555004240926,0.11390768906543365,0.4577189858485704,0.22331987042006662,0.3921372059486837,0.5663858605462723,0.27322788049056224,0.13602193233630022,0.4472326659569233,0.3325556363783118,0.2815793036647968,0.16656451150576015,0.2453195001844123,1.0,0.38016693006001256,0.1572506572473729,0.4605763570298944,0.5407453011592427,0.43703976001446476,0.37123560145850193,0.3586272408967314,0.27885221329443655,0.4032374151340655,0.5386196018931366,0.07736447540360916,0.4704138432808025
SK_OV_3,0.17472327468957907,0.20933641630921504,0.08399056628022412,0.4336684938175923,0.41796855266061844,0.2842175715207794,0.24367628595371488,0.20982876588277719,0.31794191633740637,0.4345014074248872,0.27145299818141017,0.3340179712999003,0.41931365279458854,0.29366654329689473,0.26910505470936763,0.39741559319534603,0.35849778745326794,0.34780828004737857,0.05183395743490281,0.1099064377991646,0.33890387396063754,0.03453261500582186,0.2874468038385193,0.02753242961335381,0.20816545536116074,0.3960171440411193,0.4660701382774779,0.224689143623748,0.2603217948102628,0.4242356532987452,0.40557247055563356,0.19884949661181633,0.43396700796843524,0.5035707746782299,0.28324224108947865,0.23285192885474304,0.32917744298161566,0.24601546145400788,0.44982231322516103,0.38600618477093573,0.3479314479922708,0.04634488345701427,0.3720693260632309,0.3536426634964279,0.433099008476145,0.3212457873541636,0.44065498511337287,0.38016693006001256,1.0,0.14397446142673348,0.4554026329603077,0.41077312227199547,0.2057747056006998,0.45026226605734615,0.19018937602278543,0.1948732953085898,0.5280381006031746,0.31507327029959387,0.17360080614768394,0.4412710553847386
NCI_ADR_RES,0.034012015002578604,0.059577061868979625,0.017912048737903738,0.11006975221069118,0.07883922811204416,0.08404481817136843,0.05561470379320988,0.05157949264620851,0.06361573590916089,0.06485055854964411,0.05600986908033591,0.07641196655890317,0.12137718607610917,0.0990010074352922,0.22109256070614655,0.12991269818264642,0.10000946766200017,0.09019023977880107,0.0173574892215565,0.03402406948190338,0.11734779598974364,0.008183348328704954,0.07373218340123898,0.0059560457328503265,0.05847366235168297,0.07213521179234791,0.17569294814731243,0.0518626015653692,0.07222579700415924,0.10790226082180306,0.13471576971449242,0.061081854237571724,0.198379568459822,0.16187951100712566,0.0621796340091556,0.07344140268801191,0.0698110246410758,0.045498576669099185,0.06488989534474315,0.10135064458714126,0.12517269652802573,0.00855636301876698,0.07784179434108819,0.09549969144396853,0.12463632664718839,0.09150924628111276,0.15393762733188057,0.1572506572473729,0.14397446142673348,1.0,0.17187816996966213,0.11813066843796839,0.06756359979157074,0.09445342281141468,0.06266410101514543,0.08747657073684459,0.12190744310150321,0.07608190125413085,0.04534871832099664,0.2976382695331248
PC_3,0.15252070887080804,0.3534638894987859,0.1709992080580107,0.45558713665044115,0.33999859003559546,0.2726424390775303,0.21571388684250759,0.18579557674075342,0.30112298622391914,0.2971542040801371,0.2843111654371733,0.4877271952196947,0.4988514799097056,0.3792534261054515,0.4841994251705225,0.625112107618645,0.6396923428600412,0.4649034395143248,0.03991791516608664,0.09485935356217197,0.493661402766398,0.028550669692787346,0.42294661330510785,0.021735230069854214,0.20614451506138592,0.4484588729203375,0.36398183887820745,0.33864613954171635,0.44922450200441283,0.4830543401187867,0.5315147768748086,0.18268895157585918,0.6371611444320204,0.6895997936249095,0.31284117126334854,0.32522489213672434,0.21996725640070802,0.2609457587837084,0.3502580802709528,0.32245122824278777,0.5178219622694467,0.042946804134058936,0.39349792713804865,0.5816715877030886,0.6096188142299257,0.47603562102921565,0.5320382990660664,0.4605763570298944,0.4554026329603077,0.17187816996966213,1.0,0.30597483674225257,0.21012325932209233,0.48052747801791224,0.16133205397289838,0.15980151937250897,0.5177660231548435,0.25933136541360885,0.24450148068049618,0.37364683743395916
DU_145,0.5393395835906014,0.04645607491086764,0.017181290984763644,0.24398538429608693,0.4871906036531162,0.5660857097169782,0.5176911317003104,0.4483407168570907,0.422103618128637,0.4076789592649018,0.524747117374735,0.17749559943969487,0.275639010552321,0.5038933174034574,0.16786882329682445,0.357443456269594,0.19967734024203104,0.45670928404635314,0.22247963024313008,0.2845251750774513,0.39366819385743873,0.1699829674344974,0.3056937668672258,0.1436891747918317,0.5024771178493324,0.24860377237616368,0.6800829635226504,0.058737201898044857,0.09294339741561787,0.608097053614827,0.20225115824852152,0.5134441521831797,0.31736935521876986,0.40455508592091777,0.5256757803415818,0.06326013528408052,0.6602302373266459,0.1649173876210258,0.3789725932393987,0.7104914284554122,0.1607236159727732,0.25436263271944604,0.43284515211677144,0.2236787220887586,0.196764760597956,0.09630995017205163,0.1686218659924842,0.5407453011592427,0.41077312227199547,0.11813066843796839,0.30597483674225257,1.0,0.4707441900100271,0.3083169825343942,0.5446852264052578,0.40827306744531594,0.35303200501389526,0.6497050557609637,0.0395510035574586,0.458196757727773
786_0,0.38798007361080494,0.03303474748704781,0.015786209022500265,0.20527958301516291,0.31965842946075607,0.5531493027483249,0.48472890569655114,0.5122932350368236,0.3226409047879112,0.3431112376041811,0.5184251816217283,0.11667169938566573,0.16014142621679453,0.49734541290975487,0.0978595362199198,0.24861793746335886,0.13523133198701853,0.34620027950665383,0.21853816140511434,0.3031881414684655,0.35823841077033414,0.19940094313482432,0.23868981731816283,0.14241133555742563,0.5482998666113575,0.1813788107812026,0.4706469784152874,0.035412884769686376,0.058688532790947885,0.48367683254788374,0.12165665953651288,0.5480038127837066,0.21086806367985936,0.28126881633414125,0.40121615102359337,0.03140698322586142,0.5246258400006317,0.12432431032739577,0.28746634589837405,0.5112678680998864,0.08846138953993611,0.2492799563834716,0.374270161185577,0.15831776034181969,0.1134291702705399,0.05213356135022252,0.09647208158036656,0.43703976001446476,0.2057747056006998,0.06756359979157074,0.21012325932209233,0.4707441900100271,1.0,0.21153892620918546,0.48612735584865324,0.34812859454968514,0.2739701903640159,0.5325352923933209,0.01984325199538503,0.2582951924729548
A498,0.18698539232078457,0.19611758502420712,0.11765961777513805,0.43643356894460394,0.359887282307516,0.28909830553474986,0.28024180293125156,0.24821001789824848,0.34129665508822055,0.4287625695157104,0.3297102025525389,0.3515101380860351,0.40666448391472254,0.33526349601548583,0.265022146869206,0.4175042037837164,0.39700067199375516,0.3257472073231955,0.038669572206807286,0.0975480087684241,0.33270413498060114,0.036873204641632136,0.3004693435230599,0.032814776227856945,0.21162004117759947,0.41078769086067046,0.37224719746216917,0.19602538532843727,0.2968759033507541,0.491557206178025,0.39594003344851486,0.20165535417855665,0.4233123213878974,0.5010774844845477,0.3608065399778152,0.25166106217127904,0.26364642986443576,0.2589682782194207,0.4896237094047796,0.38106411697670356,0.38058957602537663,0.06368179618521977,0.35116803101547767,0.44090506978972027,0.38395310444437336,0.28078731176263666,0.35729754682546755,0.37123560145850193,0.45026226605734615,0.09445342281141468,0.48052747801791224,0.3083169825343942,0.21153892620918546,1.0,0.1990868647293605,0.1984895304238487,0.5170341928355809,0.3146618148933596,0.17588061422624268,0.41998135876251436
ACHN,0.48684697901485374,0.018456810359572477,0.007654379404507879,0.12518001915524626,0.286677409221558,0.471249903830187,0.4943038971426101,0.48709590940551717,0.2850099326772909,0.26825051611284356,0.4774148857096764,0.08314868927438991,0.11905578322105673,0.4298316758919923,0.09093982405939219,0.19393477101088494,0.08352653569974329,0.2885946852477111,0.28165968012074644,0.35266990289434524,0.24989433561772717,0.2492207575245184,0.19408497085210882,0.19997752229329563,0.5415849488402418,0.14135747306058674,0.44299718706458563,0.022352229418025473,0.0359367580928352,0.4367520547302273,0.08938233217950788,0.5937704406660658,0.14839720857795377,0.21347124015276375,0.4361506814101528,0.021029596511553585,0.5350600512097594,0.1078039067977934,0.2578922713010374,0.5347156512604224,0.06397528712017493,0.41766019773561175,0.3479413588204557,0.13927719793558163,0.07890635138174634,0.03616938015995233,0.07592390706120272,0.3586272408967314,0.19018937602278543,0.06266410101514543,0.16133205397289838,0.5446852264052578,0.48612735584865324,0.1990868647293605,1.0,0.4594050795881112,0.24558108070134937,0.5554224814381887,0.013874797710886058,0.3257140197883918
CAKI_1,0.301696444464162,0.024355321454143476,0.009832932932684692,0.13963113080641912,0.2558546548573486,0.3140594497938693,0.34747354247707807,0.31360714299227355,0.18644023875670565,0.22797726445261637,0.28334446629236837,0.09215776603696395,0.12162374335119448,0.3030832093216919,0.1054427678155561,0.1802890193581985,0.09114444753103265,0.2354985897992596,0.16224526140705978,0.23300141170507732,0.21983809144180613,0.12891236071113685,0.17798023991057105,0.11078664835452275,0.36756551615909644,0.13759070729891545,0.38868616044409876,0.029951391435369477,0.041112017488091394,0.3359764933825137,0.08992362159645247,0.34689060730651794,0.16157824362077433,0.22096026715511663,0.31254196516835125,0.031695848221983444,0.3864981596021593,0.1217495314422802,0.21695729345760909,0.42364716315345635,0.07936274770001366,0.19326902808414326,0.28862695540782657,0.1326169696470217,0.09620827974564704,0.046433589018638095,0.09544838607372344,0.27885221329443655,0.1948732953085898,0.08747657073684459,0.159801519372509,0.40827306744531594,0.34812859454968514,0.1984895304238487,0.4594050795881112,1.0,0.2331293527992756,0.39841439479850754,0.019928482582595084,0.33319144715603854
RXF_393,0.19368503379281712,0.20864436100205117,0.10548176114458385,0.4953369448796599,0.47018599551874923,0.3581628339982132,0.30072290228629456,0.3046122316948581,0.3125683726345837,0.5113258632704079,0.3482605775616576,0.3745408542695136,0.33180214535077984,0.3636036450096557,0.29068555346281966,0.4558679007946002,0.4059461772894519,0.39368007934393734,0.059622467865297776,0.14136087249120552,0.39048527455277854,0.0457706150492189,0.38967365390651476,0.04458361452477043,0.2675734059135362,0.43973161314179826,0.42022078967515925,0.2480196401299334,0.2885196115197559,0.5141908672253582,0.436077196031499,0.2635536076843316,0.4617695799594334,0.5359261247027369,0.3156994696535593,0.2392090334386211,0.2941366290706443,0.3079556898028002,0.5173446903133903,0.42721428619706947,0.32107367970118483,0.06685323700023328,0.4862788185081015,0.4408195269030506,0.44270648129318896,0.34403321982381463,0.40268882270815026,0.4032374151340655,0.5280381006031746,0.12190744310150316,0.5177660231548435,0.3530320050138952,0.2739701903640159,0.5170341928355809,0.24558108070134937,0.2331293527992756,1.0,0.34207392204235104,0.15540154272387194,0.4296324053864485
SN12C,0.4731615919876157,0.04205600718015073,0.019614372123498248,0.26321427707584233,0.45419005813345875,0.656817470189184,0.5442904059958151,0.5430712251103581,0.5189895428690112,0.4661116363004099,0.6620255299459161,0.15142612875298037,0.20798659405638573,0.48343828557692947,0.1121668130623319,0.2708707862357618,0.1692484144376935,0.42283678197702246,0.27117874370684175,0.32839610095065724,0.34486475713852205,0.23768901368390596,0.2543325906399694,0.1845994886583981,0.4863675916802749,0.2368687967644118,0.5452366152668371,0.04811522151037933,0.08134257697415222,0.5745539925071145,0.1572080716636171,0.5132230966377409,0.25397582462118906,0.34138936124209807,0.5696267801740676,0.04682227966531092,0.6603398013101659,0.16939172199917388,0.4351818556510324,0.7327283498365091,0.1346294702486119,0.29657365048048867,0.48819223314826327,0.20160315398497858,0.14364417392521536,0.07150218324285572,0.12890049240777204,0.5386196018931366,0.31507327029959387,0.07608190125413085,0.25933136541360885,0.6497050557609637,0.5325352923933209,0.3146618148933596,0.5554224814381887,0.39841439479850754,0.34207392204235104,1.0,0.026716909478582667,0.36216258399923934
TK_10,0.01401090337417491,0.4508645399984503,0.29255504657894343,0.17857400653065397,0.059110841774114076,0.025587798822562173,0.023789317410255223,0.0179298809869728,0.041214246789519716,0.055778616107128,0.025397590421099823,0.38989308229897546,0.27449013823868346,0.05749397818185433,0.2941404913840114,0.22254552073012349,0.35452318012567396,0.09054781114783635,0.0019054058002078008,0.008622870672438325,0.09773309311893748,0.0014081560926543161,0.09188840094741853,0.000984695427095666,0.01904728082739613,0.23336231129006046,0.06515058705806082,0.4381956317827933,0.40567869946395446,0.0825127683077998,0.331728158707158,0.013832473914537943,0.21473676563335392,0.23708206277097235,0.05071235572730707,0.5053025229790613,0.022848357453103638,0.09463752337144021,0.08309034313259325,0.04109548776828765,0.33326922397828285,0.0023608319952920813,0.06508485338975142,0.28651319942122155,0.3829081990889613,0.49163654239408255,0.37605783470914117,0.07736447540360916,0.17360080614768394,0.04534871832099664,0.24450148068049618,0.039551003557458615,0.01984325199538503,0.1758806142262427,0.013874797710886058,0.019928482582595084,0.15540154272387197,0.026716909478582677,1.0,0.09188000188126232
UO_31,0.2337663701847273,0.09163922159359951,0.03366388120857381,0.27705296920375216,0.3597688072590846,0.3380442681911272,0.2870466367802106,0.2647413507715931,0.28905324296935253,0.3029243542549964,0.2936372980006832,0.2284186133049568,0.3089901256247194,0.40155907349545444,0.3178132258864024,0.37571357827073343,0.2646574788336085,0.31644482836461646,0.0801939839839428,0.1427272630184988,0.3485940161160074,0.05234085384789918,0.26785919032338634,0.045359068279705296,0.2924847218655613,0.26498811089859864,0.5375131724676959,0.0958042023654288,0.1601762822376316,0.45480973462856417,0.2803041297770052,0.25978208050524965,0.403349876456031,0.45879684018108047,0.3498599452369054,0.1339777217388687,0.35104355796333064,0.1709225480327159,0.2984793214303602,0.42828733358755533,0.26818235907212584,0.0763012574268799,0.3474915499875654,0.353229704761493,0.27723385989426375,0.17625165343555269,0.29510621537750037,0.4704138432808025,0.4412710553847386,0.2976382695331248,0.37364683743395916,0.458196757727773,0.2582951924729548,0.41998135876251436,0.3257140197883918,0.33319144715603854,0.4296324053864485,0.36216258399923934,0.09188000188126232,1.0
